0.000000, 0.000000, -0.000000, 7.293463
0.000000, 0.000000, -0.000000, 7.293463
0.000000, 0.000000, -0.000000, 7.293463
0.000000, 0.000000, -0.000000, 7.293463
0.000000, 0.000000, -0.000000, 7.293463
0.143061, 0.027726, -0.601830, 3037.464068
-0.157170, 0.111693, -0.588436, 3036.644066
-0.073201, -0.194224, -0.583398, 3036.335629
0.208214, -0.234736, -0.533836, 3033.301377
0.150667, 0.285840, -0.528233, 3032.958345
-0.115698, 0.364134, -0.487294, 3030.452035
-0.326463, -0.104341, -0.515722, 3032.192448
-0.287206, -0.366365, -0.408318, 3025.617041
0.008079, -0.441252, -0.434357, 3028.803774
0.438217, -0.136015, -0.415812, 3026.075867
0.408157, 0.137118, -0.445018, 3027.863865
0.063252, 0.522745, -0.325840, 3020.567659
-0.346341, 0.371503, -0.354215, 3022.304778
-0.449524, 0.133319, -0.404461, 3025.380906
-0.518301, -0.144204, -0.306600, 3019.389746
0.041027, -0.583894, -0.202037, 3012.988282
0.313655, -0.413985, -0.337151, 3021.260155
0.584240, -0.029941, -0.202981, 3013.046075
0.529229, 0.263763, -0.183795, 3011.871475
0.325949, 0.406462, -0.334635, 3021.106090
-0.185678, 0.562237, -0.181241, 3011.715145
-0.451711, 0.410786, -0.103183, 3006.936354
-0.580905, 0.163079, -0.139246, 3009.144150
-0.486098, -0.360029, -0.132372, 3008.723322
-0.243374, -0.533692, -0.198434, 3012.767718
0.286584, -0.541529, -0.089723, 3006.112336
0.520205, -0.299946, -0.151175, 3009.874471
0.609388, 0.099412, 0.046890, 3009.228358
0.352197, 0.503023, -0.079750, 3005.501746
0.080036, 0.611477, -0.055902, 3004.041762
