0.000000, 0.000000, -1.000000, 4.967798
0.000000, 0.000000, -1.000000, 4.967798
0.707106781186547, 0.707106781186547, 0, 700.000000
0.707106781186547, 0, 0.707106781186547, 700.000000
0, 0.707106781186547, 0.707106781186547, 700.000000
-0.707106781186547, 0.707106781186547, 0, 700.000000
0.707106781186547, 0, -0.707106781186547, 700.000000
0, -0.707106781186547, 0.707106781186547, 700.000000
0.577350269189626, 0.577350269189626, 0.577350269189626, 700.000000
-0.577350269189626, 0.577350269189626, 0.577350269189626, 700.000000
0.577350269189626, -0.577350269189626, 0.577350269189626, 700.000000
0.577350269189626, 0.577350269189626, -0.577350269189626, 700.000000
0.000000, 0.000000, -1.000000, 4.967798
0.000000, 0.000000, -1.000000, 4.967798
0.707106781186547, 0.707106781186547, 0, 700.000000
0.707106781186547, 0, 0.707106781186547, 700.000000
0, 0.707106781186547, 0.707106781186547, 700.000000
-0.707106781186547, 0.707106781186547, 0, 700.000000
0.707106781186547, 0, -0.707106781186547, 700.000000
0, -0.707106781186547, 0.707106781186547, 700.000000
0.577350269189626, 0.577350269189626, 0.577350269189626, 700.000000
-0.577350269189626, 0.577350269189626, 0.577350269189626, 700.000000
0.577350269189626, -0.577350269189626, 0.577350269189626, 700.000000
0.577350269189626, 0.577350269189626, -0.577350269189626, 700.000000
0.000000, 0.000000, -1.000000, 4.967798
0.000000, 0.000000, -1.000000, 4.967798
0.707106781186547, 0.707106781186547, 0, 700.000000
0.707106781186547, 0, 0.707106781186547, 700.000000
0, 0.707106781186547, 0.707106781186547, 700.000000
-0.707106781186547, 0.707106781186547, 0, 700.000000
0.707106781186547, 0, -0.707106781186547, 700.000000
0, -0.707106781186547, 0.707106781186547, 700.000000
0.577350269189626, 0.577350269189626, 0.577350269189626, 700.000000
-0.577350269189626, 0.577350269189626, 0.577350269189626, 700.000000
0.577350269189626, -0.577350269189626, 0.577350269189626, 700.000000
0.577350269189626, 0.577350269189626, -0.577350269189626, 700.000000
0.000000, 0.000000, -1.000000, 4.967798
0.000000, 0.000000, -1.000000, 4.967798
0.707106781186547, 0.707106781186547, 0, 700.000000
0.707106781186547, 0, 0.707106781186547, 700.000000
0, 0.707106781186547, 0.707106781186547, 700.000000
-0.707106781186547, 0.707106781186547, 0, 700.000000
0.707106781186547, 0, -0.707106781186547, 700.000000
0, -0.707106781186547, 0.707106781186547, 700.000000
0.577350269189626, 0.577350269189626, 0.577350269189626, 700.000000
-0.577350269189626, 0.577350269189626, 0.577350269189626, 700.000000
0.577350269189626, -0.577350269189626, 0.577350269189626, 700.000000
0.577350269189626, 0.577350269189626, -0.577350269189626, 700.000000
